KEY	VALUE	COMMENTS
__id	jp
pl.firstname.m	Ziemowit
pl.firstname.m	Leopold
pl.firstname.m	Viktor
pl.firstname.m	Bogumił
pl.firstname.m	Klemens
pl.firstname.m	Marian
pl.firstname.m	Eliasz
pl.firstname.m	Wincent
pl.firstname.m	Ireneusz
pl.firstname.m	Wawrzyniec
pl.firstname.m	Anatol
pl.firstname.m	Czesław
pl.firstname.m	Erwin
pl.firstname.m	Felix
pl.firstname.m	Klaudiusz
pl.firstname.m	Mirosław

pl.firstname.f	Apolonia
pl.firstname.f	Helena
pl.firstname.f	Waleriana
pl.firstname.f	Gloria
pl.firstname.f	Gracjana
pl.firstname.f	Anastazja
pl.firstname.f	Rita
pl.firstname.f	Gizela
pl.firstname.f	Mariana
pl.firstname.f	Marcjanna
pl.firstname.f	Matylda
pl.firstname.f	Klementyna
pl.firstname.f	Łucja
pl.firstname.f	Irena
pl.firstname.f	Józefina
pl.firstname.f	Emilia
pl.firstname.f	Bogumiła
pl.firstname.f	Barbara
pl.firstname.f	Wanda
pl.firstname.f	Erika
pl.firstname.f	Eulalia
pl.firstname.f	Dobrosława
pl.firstname.f	Dobromiła
pl.firstname.f	Czesława
pl.firstname.f	Brygida
pl.firstname.f	Jadwiga
pl.firstname.f	Maria
pl.firstname.f	Elżbieta
pl.firstname.f	Ludmiła
pl.firstname.f	Helena
pl.firstname.f	Zuzanna
pl.firstname.f	Donata
pl.firstname.f	Klaudyna
pl.firstname.f	Aniela
pl.firstname.f	Antonina
pl.firstname.f	Teresa
pl.firstname.f	Halina
pl.firstname.f	Danuta
pl.firstname.f	Aleksandra
pl.firstname.f	Weronika
pl.firstname.f	Katarzyna
pl.firstname.f	Magdalena
pl.firstname.f	Małgorzata
pl.firstname.f	Ewa
pl.firstname.f	Róża
pl.firstname.f	Dominika
pl.firstname.f	Agnieszka
pl.firstname.f	Monika
pl.firstname.f	Justyna
pl.firstname.f	Marta
pl.firstname.f	Apolonia
pl.firstname.f	Konstancja
pl.firstname.f	Krystyna
pl.firstname.f	Judyta
pl.firstname.f	Faustyna
pl.firstname.f	Magda
pl.firstname.f	Edyta
pl.firstname.f	Halina
pl.firstname.f	Józefina
pl.firstname.f	Grażyna
pl.firstname.f	Stanisława
pl.firstname.f	Bożena
pl.firstname.f	Ludwika
pl.firstname.f	Zosia
pl.firstname.f	Bogusława
pl.firstname.f	Józefa
pl.firstname.f	Mirosława

pl.lastname	Nowak
pl.lastname	Kowalski
pl.lastname	Wiśniewski
pl.lastname	Wójcik
pl.lastname	Kowalczyk
pl.lastname	Kamiński
pl.lastname	Lewandowski
pl.lastname	Zieliński
pl.lastname	Szymański
pl.lastname	Woźniak
pl.lastname	Dąbrowski
pl.lastname	Kozłowski
pl.lastname	Jankowski
pl.lastname	Mazur
pl.lastname	Wojciechowski
pl.lastname	Kwiatkowski
pl.lastname	Krawczyk
pl.lastname	Kaczmarek
pl.lastname	Piotrowski
pl.lastname	Grabowski
pl.lastname	Zając
pl.lastname	Pawłowski
pl.lastname	Michalski
pl.lastname	Król
pl.lastname	Jabłoński
pl.lastname	Wróbel
pl.lastname	Wieczorek
pl.lastname	Nowakowski
pl.lastname	Majewski
pl.lastname	Olszewski
pl.lastname	Stępień
pl.lastname	Jaworski
pl.lastname	Malinowski
pl.lastname	Dudek
pl.lastname	Adamczyk
pl.lastname	Pawlak
pl.lastname	Górski
pl.lastname	Nowicki
pl.lastname	Sikora
pl.lastname	Walczak
pl.lastname	Witkowski
pl.lastname	Baran
pl.lastname	Rutkowski
pl.lastname	Michalak
pl.lastname	Szewczyk
pl.lastname	Ostrowski
pl.lastname	Tomaszewski
pl.lastname	Pietrzak
pl.lastname	Wróblewski
pl.lastname	Borowski
pl.lastname	Zubek

		RUSSIANS START HERE

ru.adj.eth	ロシア
ru.noun.sing.m	ロシア人
ru.noun.sing.f	ロシア人
ru.noun.pl	ロシア人

ru.firstname.m	Aleksandr
ru.firstname.m	Alexei
ru.firstname.m	Anatoly
ru.firstname.m	Andrei
ru.firstname.m	Arkady
ru.firstname.m	Afanasy
ru.firstname.m	Boris
ru.firstname.m	Vadim
ru.firstname.m	Valentin
ru.firstname.m	Valery
ru.firstname.m	Vasily
ru.firstname.m	Viktor
ru.firstname.m	Vitaly
ru.firstname.m	Vladimir
ru.firstname.m	Vladislav
ru.firstname.m	Vyacheslav
ru.firstname.m	Gennady
ru.firstname.m	Grigory
ru.firstname.m	David
ru.firstname.m	Dmitry
ru.firstname.m	Evgeny
ru.firstname.m	Yegor
ru.firstname.m	Ivan
ru.firstname.m	Igor
ru.firstname.m	Ilia
ru.firstname.m	Iosif
ru.firstname.m	Ignaty
ru.firstname.m	Kirill
ru.firstname.m	Konstantin
ru.firstname.m	Lev
ru.firstname.m	Leonid
ru.firstname.m	Maxim
ru.firstname.m	Mikhail
ru.firstname.m	Nikita
ru.firstname.m	Nikolay
ru.firstname.m	Oleg
ru.firstname.m	Pavel
ru.firstname.m	Pyotr
ru.firstname.m	Roman
ru.firstname.m	Semyon
ru.firstname.m	Sergei
ru.firstname.m	Stepan
ru.firstname.m	Timofei
ru.firstname.m	Yuri
ru.firstname.m	Yakov
ru.firstname.m	Yulian
ru.firstname.m	Anton
ru.firstname.m	Gavriil
ru.firstname.m	Georgy
ru.firstname.m	Daniil
ru.firstname.m	Matvei
ru.firstname.m	Ruslan
ru.firstname.m	Yaroslav

ru.firstname.f	Aleksandra
ru.firstname.f	Alina
ru.firstname.f	Anastasiya
ru.firstname.f	Anna
ru.firstname.f	Valeriya
ru.firstname.f	Varvara
ru.firstname.f	Veronika
ru.firstname.f	Valentina
ru.firstname.f	Viktoriya
ru.firstname.f	Galina
ru.firstname.f	Diana
ru.firstname.f	Ekaterina
ru.firstname.f	Elena
ru.firstname.f	Elizaveta
ru.firstname.f	Evgeniya
ru.firstname.f	Eva
ru.firstname.f	Zoya
ru.firstname.f	Zlata
ru.firstname.f	Inga
ru.firstname.f	Inna
ru.firstname.f	Irina
ru.firstname.f	Izabella
ru.firstname.f	Klara
ru.firstname.f	Klavdiya
ru.firstname.f	Kseniya
ru.firstname.f	Larisa
ru.firstname.f	Lidiya
ru.firstname.f	Lilya
ru.firstname.f	Ludmila
ru.firstname.f	Maya
ru.firstname.f	Marta
ru.firstname.f	Marina
ru.firstname.f	Mariya
ru.firstname.f	Nadezhda
ru.firstname.f	Natalya
ru.firstname.f	Nina
ru.firstname.f	Nika
ru.firstname.f	Oksana
ru.firstname.f	Olga
ru.firstname.f	Olesya
ru.firstname.f	Polina
ru.firstname.f	Raisa
ru.firstname.f	Rada
ru.firstname.f	Rozalina
ru.firstname.f	Renata
ru.firstname.f	Svetlana
ru.firstname.f	Sofia
ru.firstname.f	Tamara
ru.firstname.f	Tatyana
ru.firstname.f	Emma
ru.firstname.f	Emilia
ru.firstname.f	Yana
ru.firstname.f	Yuliya

ru.lastname	Ivanov
ru.lastname	Smirnov
ru.lastname	Vasilev
ru.lastname	Petrov
ru.lastname	Kyznetsov
ru.lastname	Federov
ru.lastname	Mikhailov
ru.lastname	Sokolov
ru.lastname	Pavlov
ru.lastname	Semenov
ru.lastname	Stepanov
ru.lastname	Egorov
ru.lastname	Nikolaev
ru.lastname	Kozlov
ru.lastname	Popov
ru.lastname	Lebedev
ru.lastname	Yakovlev
ru.lastname	Volkov
ru.lastname	Grigorev
ru.lastname	Morozov
ru.lastname	Novikov
ru.lastname	Nikitin
ru.lastname	Dmitriev
ru.lastname	Kuzmin
ru.lastname	Aleksandrov
ru.lastname	Bogdanov
ru.lastname	Vorobev
ru.lastname	Belov
ru.lastname	Baranov
ru.lastname	Filippov
ru.lastname	Timofeev
ru.lastname	Efimov
ru.lastname	Borisov
ru.lastname	Ilin
ru.lastname	Kiselev
ru.lastname	Frolov
ru.lastname	Sorokin
ru.lastname	Golubev
ru.lastname	Polykov
ru.lastname	Osipov
ru.lastname	Kovalev
ru.lastname	Tarasov
ru.lastname	Belyaev
ru.lastname	Gerasimov
ru.lastname	Mironov
ru.lastname	Abramstov
ru.lastname	Melnikov
ru.lastname	Titov
ru.lastname	Vlasov
ru.lastname	Kovalenko
ru.lastname	Karpov

		IRISH START HERE

ir.adj.eth	アイルランド
ir.noun.sing.m	アイルランド人
ir.noun.sing.f	アイルランド人
ir.noun.pl	アイルランド人

ir.firstname.m	John
ir.firstname.m	Patrick
ir.firstname.m	James
ir.firstname.m	Michael
ir.firstname.m	Thomas
ir.firstname.m	William
ir.firstname.m	Joseph
ir.firstname.m	Edward
ir.firstname.m	Daniel
ir.firstname.m	Peter
ir.firstname.m	Martin
ir.firstname.m	Denis
ir.firstname.m	Richard
ir.firstname.m	Timothy
ir.firstname.m	Francis
ir.firstname.m	Robert
ir.firstname.m	George
ir.firstname.m	Charles
ir.firstname.m	Jeremiah
ir.firstname.m	Bernard
ir.firstname.m	Hugh
ir.firstname.m	Andrew
ir.firstname.m	Pat
ir.firstname.m	Henry
ir.firstname.m	Christopher
ir.firstname.m	David
ir.firstname.m	Owen
ir.firstname.m	Cornelius
ir.firstname.m	Maurice
ir.firstname.m	Philip
ir.firstname.m	Edmond
ir.firstname.m	Stephen
ir.firstname.m	Matthew
ir.firstname.m	Micheál
ir.firstname.m	Laurence
ir.firstname.m	Anthony
ir.firstname.m	Nicholas
ir.firstname.m	Mathew
ir.firstname.m	John Joseph
ir.firstname.m	Samuel

ir.firstname.f	Mary
ir.firstname.f	Bridget
ir.firstname.f	Margaret
ir.firstname.f	Ellen
ir.firstname.f	Catherine
ir.firstname.f	Kate
ir.firstname.f	Annie
ir.firstname.f	Anne
ir.firstname.f	Elizabeth
ir.firstname.f	Maggie
ir.firstname.f	Julia
ir.firstname.f	Sarah
ir.firstname.f	Mary Anne
ir.firstname.f	Lizzie
ir.firstname.f	Katie
ir.firstname.f	Jane
ir.firstname.f	Hannah
ir.firstname.f	Johanna
ir.firstname.f	Norah
ir.firstname.f	Kathleen
ir.firstname.f	Nora
ir.firstname.f	Alice
ir.firstname.f	Maria
ir.firstname.f	Rose
ir.firstname.f	Eliza
ir.firstname.f	Margret
ir.firstname.f	Ellie
ir.firstname.f	Mary Ellen
ir.firstname.f	Agnes
ir.firstname.f	Susan
ir.firstname.f	Teresa
ir.firstname.f	Delia
ir.firstname.f	Mary Kate
ir.firstname.f	Mary Jane
ir.firstname.f	Christina
ir.firstname.f	Josephine
ir.firstname.f	Nellie
ir.firstname.f	Mary Ann
ir.firstname.f	Winifred	

ir.lastname	Murphy
ir.lastname	Kelly
ir.lastname	O'Sullivan
ir.lastname	Walsh
ir.lastname	O'Brien
ir.lastname	Byrne
ir.lastname	Ryan
ir.lastname	O'Connor
ir.lastname	O'Neill
ir.lastname	O'Reilly
ir.lastname	Doyle
ir.lastname	McCarthy
ir.lastname	Gallagher
ir.lastname	O'Doherty
ir.lastname	Kennedy
ir.lastname	Lynch
ir.lastname	Quinn
ir.lastname	Moore
ir.lastname	McLoughlin
ir.lastname	O'Carroll
ir.lastname	Connolly
ir.lastname	Doyle
ir.lastname	Daly
ir.lastname	O'Connell
ir.lastname	Brennan
ir.lastname	Dunne
ir.lastname	Burke
ir.lastname	Collins
ir.lastname	Campbell
ir.lastname	Clarke
ir.lastname	Hughes
ir.lastname	O'Farrell
ir.lastname	Fitzgerald
ir.lastname	Maguire
ir.lastname	Nolan
ir.lastname	Flynn
ir.lastname	O'Callaghan
ir.lastname	O'Donnell
ir.lastname	Duffy
ir.lastname	Boyle
ir.lastname	Healy
ir.lastname	O'Shea
ir.lastname	Foley
ir.lastname	Fitzpatrick
ir.lastname	Regan
ir.lastname	Flanagan
ir.lastname	Griffin
ir.lastname	Sheehan
ir.lastname	Keane
ir.lastname	O'Keefe
ir.lastname	O'Rourke
ir.lastname	Cunningham

		SWEDES START HERE

se.adj.eth	スウェーデン
se.noun.sing.m	スウェーデン人
se.noun.sing.f	スウェーデン人
se.noun.pl	スウェーデン人

se.firstname.f	Sally			
se.firstname.f	Sandra			
se.firstname.f	Sarah			
se.firstname.f	Sharon			
se.firstname.f	Sheila			
se.firstname.f	Sherry			
se.firstname.f	Shirley			
se.firstname.f	Susan			
se.firstname.f	Suzanne			
se.firstname.f	Sylvia	
se.firstname.m	Samuel			
se.firstname.m	Stanley			
se.firstname.m	Stephen			
se.firstname.m	Steve			
se.firstname.m	Steven	
se.lastname	Andersson
se.lastname	Johansson
se.lastname	Karlsson
se.lastname	Nilsson
se.lastname	Eriksson
se.lastname	Larsson
se.lastname	Olsson
se.lastname	Persson
se.lastname	Svensson
se.lastname	Gustafsson
se.lastname	Pettersson
se.lastname	Jonsson
se.lastname	Jansson
se.lastname	Hansson
se.lastname	Bengtsson
se.lastname	Jönsson
se.lastname	Lindberg
se.lastname	Jakobsson
se.lastname	Magnusson
se.lastname	Olofsson
se.lastname	Lindström
se.lastname	Lindqvist
se.lastname	Lindgren
se.lastname	Axelsson
se.lastname	Berg
se.lastname	Bergström
se.lastname	Lundberg
se.lastname	Lundgren
se.lastname	Lind
se.lastname	Lundqvist
se.lastname	Mattsson
se.lastname	Berglund
se.lastname	Fredriksson
se.lastname	Sandberg
se.lastname	Henriksson
se.lastname	Forsberg
se.lastname	Sjöberg
se.lastname	Wallin
se.lastname	Engström
se.lastname	Eklund
se.lastname	Danielsson
se.lastname	Lundin
se.lastname	Håkansson
se.lastname	Björk
se.lastname	Gunnarsson
se.lastname	Bergman
se.lastname	Holm
se.lastname	Samuelsson
se.lastname	Wikström
se.lastname	Fransson
se.lastname	Isaksson
se.lastname	Mohamed
se.lastname	Bergqvist
se.lastname	Nyström
se.lastname	Arvidsson
se.lastname	Holmberg
se.lastname	Löfgren
se.lastname	Söderberg
se.lastname	Nyberg
se.lastname	Blomqvist

		ITALIANS START HERE (a bit placeholder-y)

it.adj.eth	イタリア
it.noun.sing.m	イタリア人
it.noun.sing.f	イタリア人
it.noun.pl	イタリア人

it.firstname.m	Francesco
it.firstname.m	Alessandro
it.firstname.m	Leonardo
it.firstname.m	Lorenzo
it.firstname.m	Mattia
it.firstname.m	Andrea
it.firstname.m	Gabriele
it.firstname.m	Matteo
it.firstname.m	Tommaso
it.firstname.m	Riccardo
it.firstname.m	Edoardo
it.firstname.m	Giuseppe
it.firstname.m	Davide
it.firstname.m	Antonio
it.firstname.m	Federico
it.firstname.m	Diego
it.firstname.m	Giovanni
it.firstname.m	Christian
it.firstname.m	Nicolo’
it.firstname.m	Samuele
it.firstname.m	Pietro
it.firstname.m	Marco
it.firstname.m	Luca
it.firstname.m	Filippo
it.firstname.m	Simone
it.firstname.m	Alessio
it.firstname.m	Gabriel
it.firstname.m	Michele
it.firstname.m	Emanuele
it.firstname.m	Jacopo
it.firstname.m	Salvatore
it.firstname.m	Giulio
it.firstname.m	Cristian
it.firstname.m	Daniele
it.firstname.m	Vincenzo
it.firstname.m	Giacomo
it.firstname.m	Gioele
it.firstname.m	Manuel
it.firstname.m	Elia
it.firstname.m	Thomas
it.firstname.m	Samuel
it.firstname.m	Giorgio
it.firstname.m	Daniel
it.firstname.m	Enea
it.firstname.m	Stefano
it.firstname.m	Luigi
it.firstname.m	Nicola
it.firstname.m	Domenico
it.firstname.m	Angelo

it.firstname.f	Sofia
it.firstname.f	Aurora
it.firstname.f	Giulia
it.firstname.f	Emma
it.firstname.f	Giorgia
it.firstname.f	Martina
it.firstname.f	Alice
it.firstname.f	Greta
it.firstname.f	Ginevra
it.firstname.f	Chiara
it.firstname.f	Anna
it.firstname.f	Sara
it.firstname.f	Beatrice
it.firstname.f	Nicole
it.firstname.f	Gaia
it.firstname.f	Matilde
it.firstname.f	Vittoria
it.firstname.f	Noemi
it.firstname.f	Francesca
it.firstname.f	Alessia
it.firstname.f	Ludovica
it.firstname.f	Arianna
it.firstname.f	Viola
it.firstname.f	Camilla
it.firstname.f	Elisa
it.firstname.f	Bianca
it.firstname.f	Giada
it.firstname.f	Rebecca
it.firstname.f	Elena
it.firstname.f	Mia
it.firstname.f	Adele
it.firstname.f	Marta
it.firstname.f	Gioia
it.firstname.f	Maria
it.firstname.f	Asia
it.firstname.f	Eleonora
it.firstname.f	Carlotta
it.firstname.f	Miriam
it.firstname.f	Irene
it.firstname.f	Melissa
it.firstname.f	Margherita
it.firstname.f	Emily
it.firstname.f	Caterina
it.firstname.f	Anita
it.firstname.f	Serena
it.firstname.f	Benedetta
it.firstname.f	Rachele
it.firstname.f	Angelica
it.firstname.f	Cecilia
it.firstname.f	Isabel

it.lastname	Rossi
it.lastname	Russo
it.lastname	Ferrari
it.lastname	Esposito
it.lastname	Bianchi
it.lastname	Romano
it.lastname	Colombo
it.lastname	Bruno
it.lastname	Ricci
it.lastname	Greco
it.lastname	Marino
it.lastname	Gallo
it.lastname	De Luca
it.lastname	Conti
it.lastname	Costa
it.lastname	Mancini
it.lastname	Giordano
it.lastname	Rizzo
it.lastname	Lombardi
it.lastname	Barbieri
it.lastname	Moretti
it.lastname	Fontana
it.lastname	Caruso
it.lastname	Mariani
it.lastname	Ferrara
it.lastname	Santoro
it.lastname	Rinaldi
it.lastname	Leone
it.lastname	D'Angelo
it.lastname	Longo
it.lastname	Galli
it.lastname	Martini
it.lastname	Martinelli
it.lastname	Serra
it.lastname	Conte
it.lastname	Vitale
it.lastname	De Santis
it.lastname	Marchetti
it.lastname	Messina
it.lastname	Gentile
it.lastname	Villa
it.lastname	Marini
it.lastname	Lombardo
it.lastname	Coppola
it.lastname	Ferri
it.lastname	Parisi
it.lastname	De Angelis
it.lastname	Bianco
it.lastname	Amato
it.lastname	Fabbri
it.lastname	Gatti
it.lastname	Sala
it.lastname	Morelli
it.lastname	Grasso
it.lastname	Pellegrini
it.lastname	Ferraro
it.lastname	Monti
it.lastname	Palumbo
it.lastname	Grassi
it.lastname	Testa
it.lastname	Viglione

		CZECHS START HERE

cz.adj.eth	チェコ
cz.noun.sign.m	チェコ人
cz.noun.sing.f	チェコ人
cz.noun.pl	チェコ人

cz.firstname.m	Josef
cz.firstname.m	František
cz.firstname.m	Jaroslav
cz.firstname.m	Emilie
cz.firstname.m	Václav
cz.firstname.m	Jan
cz.firstname.m	Karel
cz.firstname.m	Jiří
cz.firstname.m	Miroslav
cz.firstname.m	Stanislav
cz.firstname.m	Alois
cz.firstname.m	Oldřich
cz.firstname.m	Rudolf
cz.firstname.m	Antonín
cz.firstname.m	Ladislav
cz.firstname.m	Vladimír
cz.firstname.m	Zdeněk
cz.firstname.m	Bedřich
cz.firstname.m	Miloslav
cz.firstname.m	Břetislav
cz.firstname.m	Vojtěch
cz.firstname.m	Jaromír
cz.firstname.m	Vladislav
cz.firstname.m	Arnošt
cz.firstname.m	Bohumil
cz.firstname.m	Bohuslav
cz.firstname.m	Pavel
cz.firstname.m	Viktor
cz.firstname.m	Adolf
cz.firstname.m	Alfred
cz.firstname.m	Augustin
cz.firstname.m	Bohumír
cz.firstname.m	Ctibor
cz.firstname.m	Emil
cz.firstname.m	Ivan
cz.firstname.m	Jindřich
cz.firstname.m	Leopold
cz.firstname.m	Otto
cz.firstname.m	Vítězslav
cz.firstname.m	Ada
cz.firstname.m	Alexandr
cz.firstname.m	Andělín
cz.firstname.m	Arthur
cz.firstname.m	Bořivoj
cz.firstname.m	Ctirad
cz.firstname.m	Cyril
cz.firstname.m	Eduard
cz.firstname.m	Edwin
cz.firstname.m	Emanuel
cz.firstname.m	Emilián
cz.firstname.m	Eric
cz.firstname.m	Ervin
cz.firstname.m	Evžen
cz.firstname.m	Fedor
cz.firstname.m	Ferdinand
cz.firstname.m	Gideon
cz.firstname.m	Gustav
cz.firstname.m	Imrich
cz.firstname.m	Inocenc
cz.firstname.m	Ivo
cz.firstname.m	Jakub
cz.firstname.m	Joza
cz.firstname.m	Jožka
cz.firstname.m	Julián
cz.firstname.m	Květoslav
cz.firstname.m	Leo
cz.firstname.m	Lev
cz.firstname.m	Liboslav
cz.firstname.m	Ludvík
cz.firstname.m	Max
cz.firstname.m	Michael
cz.firstname.m	Michal
cz.firstname.m	Miloš
cz.firstname.m	Mirko
cz.firstname.m	Přemysl
cz.firstname.m	Radegast
cz.firstname.m	Radomil
cz.firstname.m	Richard
cz.firstname.m	Róbert
cz.firstname.m	Slavomír

cz.firstname.f	Marie
cz.firstname.f	Anna
cz.firstname.f	Božena
cz.firstname.f	Ludmila
cz.firstname.f	Věra
cz.firstname.f	Růžena
cz.firstname.f	Vlasta
cz.firstname.f	Jarmila
cz.firstname.f	Libuše
cz.firstname.f	Milada
cz.firstname.f	Františka
cz.firstname.f	Jiřina
cz.firstname.f	Helena
cz.firstname.f	Anežka
cz.firstname.f	Zdenka
cz.firstname.f	Marta
cz.firstname.f	Antonie
cz.firstname.f	Zdeňka
cz.firstname.f	Alžběta
cz.firstname.f	Blažena
cz.firstname.f	Josefa
cz.firstname.f	Jaroslava
cz.firstname.f	Květoslava
cz.firstname.f	Miroslava
cz.firstname.f	Bohumila
cz.firstname.f	Miloslava
cz.firstname.f	Vlastimila
cz.firstname.f	Drahomíra
cz.firstname.f	Jana
cz.firstname.f	Štěpánka
cz.firstname.f	Žofie
cz.firstname.f	Eva
cz.firstname.f	Hedvika
cz.firstname.f	Olga
cz.firstname.f	Aloisie
cz.firstname.f	Eliška
cz.firstname.f	Jindřiška
cz.firstname.f	Julie
cz.firstname.f	Jitka
cz.firstname.f	Kateřina
cz.firstname.f	Pavla
cz.firstname.f	Anděla
cz.firstname.f	Hana
cz.firstname.f	Milena
cz.firstname.f	Pavlína
cz.firstname.f	Dagmar
cz.firstname.f	Irena
cz.firstname.f	Bohuslava
cz.firstname.f	Dobromila
cz.firstname.f	Gertruda
cz.firstname.f	Květuše
cz.firstname.f	Margita
cz.firstname.f	Marianna
cz.firstname.f	Markéta
cz.firstname.f	Miluška
cz.firstname.f	Naděžda
cz.firstname.f	Anastazie
cz.firstname.f	Bedřiška
cz.firstname.f	Emma
cz.firstname.f	Karla
cz.firstname.f	Kristina
cz.firstname.f	Oldřiška
cz.firstname.f	Otilie
cz.firstname.f	Adéla
cz.firstname.f	Alena
cz.firstname.f	Arnoštka
cz.firstname.f	Augusta
cz.firstname.f	Aurelie
cz.firstname.f	Barbora
cz.firstname.f	Bronislava
cz.firstname.f	Celestina
cz.firstname.f	Danuše
cz.firstname.f	Eleonora
cz.firstname.f	Elfrída
cz.firstname.f	Eugenie
cz.firstname.f	Gerda
cz.firstname.f	Janina
cz.firstname.f	Jenovefa
cz.firstname.f	Kamila
cz.firstname.f	Karolína

cz.lastname	Novák
cz.lastname	Svoboda
cz.lastname	Novotný
cz.lastname	Dvořák
cz.lastname	Černý
cz.lastname	Procházka
cz.lastname	Kučera
cz.lastname	Veselý
cz.lastname	Horák
cz.lastname	Němec
cz.lastname	Pokorný
cz.lastname	Marek
cz.lastname	Pospíšil
cz.lastname	Hájek
cz.lastname	Jelínek
cz.lastname	Král
cz.lastname	Růžička
cz.lastname	Beneš
cz.lastname	Fiala
cz.lastname	Sedláček
cz.lastname	Doležal
cz.lastname	Zeman
cz.lastname	Kolář
cz.lastname	Krejčí
cz.lastname	Navrátil
cz.lastname	Čermák
cz.lastname	Urban
cz.lastname	Vaněk
cz.lastname	Blažek
cz.lastname	Kříž
cz.lastname	Kratochvíl
cz.lastname	Kovář
cz.lastname	Kopecký
cz.lastname	Bartoš
cz.lastname	Vlček
cz.lastname	Musil
cz.lastname	Šimek
cz.lastname	Polák
cz.lastname	Konečný
cz.lastname	Malý
cz.lastname	Čech
cz.lastname	Kadlec
cz.lastname	Štěpánek
cz.lastname	Staněk
cz.lastname	Holub
cz.lastname	Dostál
cz.lastname	Soukup
cz.lastname	Šťastný
cz.lastname	Mareš
cz.lastname	Sýkora
cz.lastname	Moravec
cz.lastname	Tichý
cz.lastname	Valenta
cz.lastname	Vávra
cz.lastname	Matoušek
cz.lastname	Bláha
cz.lastname	Říha
cz.lastname	Ševčík
cz.lastname	Bureš

		AUSTRIANS START HERE

at.adj.eth	オーストリア
at.noun.sing.m	オーストリア人
at.noun.sing.f	オーストリア人
at.noun.pl	オーストリア人

at.firstname.f	Alice	
at.firstname.f	Anita			
at.firstname.f	Ann			
at.firstname.f	Anna			
at.firstname.f	Anne			
at.firstname.f	Annie		
at.firstname.m	Alan		
at.firstname.m	Albert			
at.firstname.m	Alfred			
at.firstname.m	Allen			
at.firstname.m	Andrew			
at.firstname.m	Anthony			
at.firstname.m	Arthur			

at.lastname	Gruber
at.lastname	Huber
at.lastname	Bauer
at.lastname	Wagner
at.lastname	Müller
at.lastname	Pichler
at.lastname	Steiner
at.lastname	Moser
at.lastname	Mayer
at.lastname	Hofer
at.lastname	Leitner
at.lastname	Berger
at.lastname	Fuchs
at.lastname	Eder
at.lastname	Fischer
at.lastname	Schmid
at.lastname	Winkler
at.lastname	Weber
at.lastname	Schwarz
at.lastname	Maier
at.lastname	Schneider
at.lastname	Reiter
at.lastname	Mayr
at.lastname	Schmidt
at.lastname	Wimmer
at.lastname	Egger
at.lastname	Brunner
at.lastname	Lang
at.lastname	Baumgartner
at.lastname	Auer
at.lastname	Binder
at.lastname	Lechner
at.lastname	Wolf
at.lastname	Wallner
at.lastname	Aigner
at.lastname	Ebner
at.lastname	Koller
at.lastname	Lehner
at.lastname	Haas
at.lastname	Schuster
at.lastname	Heilig


		CANADIANS START HERE

ca.adj.eth	カナダ
ca.noun.sing.m	カナダ人
ca.noun.sing.f	カナダ人
ca.noun.pl	カナダ人


ca.firstname.m	John
ca.firstname.m	Joseph
ca.firstname.m	James
ca.firstname.m	William
ca.firstname.m	George
ca.firstname.m	Charles
ca.firstname.m	Robert
ca.firstname.m	Donald
ca.firstname.m	Harold
ca.firstname.m	Arthur	
ca.firstname.m	Thomas
ca.firstname.m	Edward
ca.firstname.m	Gerald
ca.firstname.m	Walter
ca.firstname.m	Gordon
ca.firstname.m	Ralph
ca.firstname.m	Albert
ca.firstname.m	Kenneth
ca.firstname.m	Douglas
ca.firstname.m	Ronald
ca.firstname.m	Alexander
ca.firstname.m	Henry
ca.firstname.m	Harry
ca.firstname.m	Francis
ca.firstname.m	Frederick
ca.firstname.m	Frank
ca.firstname.m	Daniel
ca.firstname.m	David
ca.firstname.m	Raymond
ca.firstname.m	Pierre
ca.firstname.m	André
ca.firstname.m	Louis
ca.firstname.m	Michel
ca.firstname.m	François
ca.firstname.m	Jacques
ca.firstname.m	Jean
ca.firstname.m	Marcel
ca.firstname.m	Claude
ca.firstname.m	Roger
ca.firstname.m	Giles
ca.firstname.m	Gérard
ca.firstname.m	Denis
ca.firstname.m	Maurice
ca.firstname.m	Paul
ca.firstname.m	René

ca.firstname.f	Mary
ca.firstname.f	Margaret
ca.firstname.f	Marie
ca.firstname.f	Dorothy
ca.firstname.f	Annie
ca.firstname.f	Helen
ca.firstname.f	Jean
ca.firstname.f	Elizabeth
ca.firstname.f	Florence
ca.firstname.f	Ruth
ca.firstname.f	Catherine
ca.firstname.f	Doris
ca.firstname.f	Alice
ca.firstname.f	Edith
ca.firstname.f	Muriel
ca.firstname.f	Hazel
ca.firstname.f	Marjorie
ca.firstname.f	Kathleen
ca.firstname.f	Evelyn
ca.firstname.f	Lillian
ca.firstname.f	Marion
ca.firstname.f	Mildred
ca.firstname.f	Frances
ca.firstname.f	Jessie
ca.firstname.f	Shirley
ca.firstname.f	Anna
ca.firstname.f	Theresa
ca.firstname.f	Barbara
ca.firstname.f	Audrey
ca.firstname.f	Joan
ca.firstname.f	Joyce
ca.firstname.f	Marie
ca.firstname.f	Marguerite
ca.firstname.f	Thérèse
ca.firstname.f	Louise
ca.firstname.f	Lise
ca.firstname.f	Denise
ca.firstname.f	Diane
ca.firstname.f	Nicole
ca.firstname.f	Cécile
